Date,SP.rk
20150513,3.00E-05
20150514,2.08E-05
20150515,1.09E-05
20150518,6.41E-06
20150519,1.20E-05
20150520,1.92E-05
20150521,9.54E-06
20150522,9.47E-06
20150525,
20150526,2.67E-05
20150527,1.69E-05
20150528,1.86E-05
20150529,2.81E-05
20150601,3.88E-05
20150602,2.94E-05
20150603,2.65E-05
20150604,4.56E-05
20150605,3.20E-05
20150608,2.23E-05
20150609,2.47E-05
20150610,2.73E-05
20150611,1.69E-05
20150612,2.59E-05
20150615,5.44E-05
20150616,1.91E-05
20150617,3.85E-05
20150618,2.61E-05
20150619,1.00E-05
20150622,2.61E-05
20150623,1.13E-05
20150624,1.57E-05
20150625,1.88E-05
20150626,2.22E-05
20150629,6.31E-05
20150630,6.42E-05
20150701,3.82E-05
20150702,2.26E-05
20150703,
20150706,4.64E-05
20150707,7.32E-05
20150708,8.49E-05
20150709,8.94E-05
20150710,7.04E-05
20150713,2.23E-05
20150714,6.88E-06
20150715,1.53E-05
20150716,1.02E-05
20150717,8.64E-06
20150720,1.03E-05
20150721,1.20E-05
20150722,2.06E-05
20150723,1.55E-05
20150724,2.46E-05
20150727,4.17E-05
20150728,2.87E-05
20150729,3.15E-05
20150730,2.26E-05
20150731,1.68E-05
20150803,2.78E-05
20150804,2.55E-05
20150805,2.69E-05
20150806,2.90E-05
20150807,3.08E-05
20150810,2.49E-05
20150811,4.86E-05
20150812,6.12E-05
20150813,3.27E-05
20150814,1.62E-05
20150817,2.45E-05
20150818,1.83E-05
20150819,6.87E-05
20150820,8.46E-05
20150821,0.000179363
20150824,0.001991331
20150825,0.000403011
20150826,0.000517196
20150827,0.000278463
20150828,0.000105525
20150831,9.03E-05
20150901,0.000334597
20150902,0.000174109
20150903,0.000112599
20150904,0.00013271
20150907,
20150908,0.000109519
20150909,0.00011391
20150910,0.000109485
20150911,5.72E-05
20150914,3.85E-05
20150915,3.52E-05
20150916,3.23E-05
20150917,0.000155427
20150918,0.000122224
20150921,6.11E-05
20150922,9.86E-05
20150923,5.25E-05
20150924,0.000100023
20150925,9.48E-05
20150928,0.00010779
20150929,0.000126277
20150930,0.000110196
20151001,0.000117964
20151002,0.000169205
20151005,5.40E-05
20151006,5.93E-05
20151007,8.20E-05
20151008,6.04E-05
20151009,3.36E-05
20151012,1.87E-05
20151013,3.49E-05
20151014,4.36E-05
20151015,3.45E-05
20151016,2.32E-05
20151019,2.56E-05
20151020,2.56E-05
20151021,4.71E-05
20151022,4.99E-05
20151023,3.74E-05
20151026,1.95E-05
20151027,2.61E-05
20151028,6.09E-05
20151029,2.34E-05
20151030,3.00E-05
20151102,1.62E-05
20151103,1.68E-05
20151104,3.67E-05
20151105,3.20E-05
20151106,4.60E-05
20151109,3.94E-05
20151110,3.10E-05
20151111,2.24E-05
20151112,5.07E-05
20151113,4.91E-05
20151116,5.40E-05
20151117,5.12E-05
20151118,4.29E-05
20151119,2.14E-05
20151120,1.84E-05
20151123,1.56E-05
20151124,3.55E-05
20151125,9.82E-06
20151126,
20151127,8.01E-06
20151130,2.15E-05
20151201,3.03E-05
20151202,2.99E-05
20151203,6.81E-05
20151204,5.59E-05
20151207,5.07E-05
20151208,9.33E-05
20151209,9.21E-05
20151210,6.36E-05
20151211,0.000118682
20151214,0.000140795
20151215,7.80E-05
20151216,0.000119875
20151217,7.58E-05
20151218,8.57E-05
20151221,6.86E-05
20151222,3.93E-05
20151223,2.88E-05
20151224,7.59E-06
20151225,
20151228,2.50E-05
20151229,2.27E-05
20151230,1.82E-05
20151231,3.79E-05
20160101,
20160104,0.000186994
20160105,6.28E-05
20160106,0.000119323
20160107,0.000222099
20160108,0.000116838
20160111,0.000138789
20160112,0.000134287
20160113,0.000156335
20160114,0.000170435
20160115,0.000344245
20160118,
20160119,0.000181541
20160120,0.000344603
20160121,0.000274501
20160122,0.000115697
20160125,7.39E-05
20160126,8.41E-05
20160127,0.000170414
20160128,0.000168333
20160129,6.29E-05
20160201,8.88E-05
20160202,9.86E-05
20160203,0.000233494
20160204,0.000173499
20160205,0.000134148
20160208,0.000189221
20160209,0.000235832
20160210,0.000148992
20160211,0.000267521
20160212,9.28E-05
20160215,
20160216,7.36E-05
20160217,4.72E-05
20160218,4.12E-05
20160219,5.16E-05
20160222,4.04E-05
20160223,3.83E-05
20160224,0.000113097
20160225,4.79E-05
20160226,5.27E-05
20160229,4.79E-05
20160301,5.23E-05
20160302,4.04E-05
20160303,3.14E-05
20160304,4.09E-05
20160307,4.68E-05
20160308,6.10E-05
20160309,5.16E-05
20160310,9.69E-05
20160311,3.05E-05
20160314,2.07E-05
20160315,2.32E-05
20160316,6.27E-05
20160317,2.16E-05
20160318,2.03E-05
20160321,1.90E-05
20160322,2.23E-05
20160323,2.83E-05
20160324,2.78E-05
20160325,
20160328,1.97E-05
20160329,2.90E-05
20160330,2.34E-05
20160331,1.45E-05
20160401,3.50E-05
20160404,1.54E-05
20160405,4.30E-05
20160406,3.14E-05
20160407,4.22E-05
20160408,3.63E-05
20160411,4.15E-05
20160412,4.37E-05
20160413,2.33E-05
20160414,1.18E-05
20160415,7.76E-06
20160418,2.06E-05
20160419,1.91E-05
20160420,1.24E-05
20160421,2.45E-05
20160422,2.74E-05
20160425,1.99E-05
20160426,1.72E-05
20160427,3.13E-05
20160428,3.10E-05
20160429,4.85E-05
20160502,2.79E-05
20160503,4.09E-05
20160504,3.82E-05
20160505,2.81E-05
20160506,3.39E-05
20160509,2.18E-05
20160510,1.19E-05
20160511,2.13E-05
20160512,3.52E-05
20160513,3.48E-05
20160516,1.59E-05
20160517,3.47E-05
20160518,8.02E-05
20160519,4.84E-05
20160520,2.21E-05
20160523,1.74E-05
20160524,1.81E-05
20160525,1.77E-05
20160526,1.29E-05
20160527,8.37E-06
20160530,
20160531,1.63E-05
20160601,2.43E-05
20160602,1.58E-05
20160603,2.62E-05
20160606,1.28E-05
20160607,7.40E-06
20160608,9.47E-06
20160609,1.44E-05
20160610,2.61E-05
20160613,2.88E-05
20160614,3.93E-05
20160615,2.66E-05
20160616,4.37E-05
20160617,3.29E-05
20160620,3.68E-05
20160621,2.12E-05
20160622,2.25E-05
20160623,2.37E-05
20160624,0.000345767
20160627,0.00012133
20160628,6.03E-05
20160629,3.98E-05
20160630,3.64E-05
20160701,1.73E-05
20160704,
20160705,2.68E-05
20160706,4.73E-05
20160707,2.73E-05
20160708,1.41E-05
20160711,1.31E-05
20160712,1.89E-05
20160713,1.33E-05
20160714,1.95E-05
20160715,1.21E-05
20160718,6.45E-06
20160719,9.91E-06
20160720,7.49E-06
20160721,1.01E-05
20160722,7.47E-06
20160725,8.80E-06
20160726,1.79E-05
20160727,2.50E-05
20160728,1.77E-05
20160729,1.32E-05
20160801,2.04E-05
20160802,2.54E-05
20160803,1.25E-05
20160804,1.02E-05
20160805,7.34E-06
20160808,5.60E-06
20160809,5.90E-06
20160810,1.01E-05
20160811,1.12E-05
20160812,7.51E-06
20160815,4.01E-06
20160816,8.23E-06
20160817,1.64E-05
20160818,6.07E-06
20160819,1.08E-05
20160822,1.96E-05
20160823,7.34E-06
20160824,9.94E-06
20160825,1.30E-05
20160826,5.42E-05
20160829,8.16E-06
20160830,1.26E-05
20160831,1.43E-05
20160901,2.58E-05
20160902,1.36E-05
20160905,
20160906,1.30E-05
20160907,7.74E-06
20160908,1.36E-05
20160909,3.66E-05
20160912,5.64E-05
20160913,8.87E-05
20160914,4.93E-05
20160915,3.33E-05
20160916,3.41E-05
20160919,2.18E-05
20160920,1.71E-05
20160921,3.61E-05
20160922,1.58E-05
20160923,1.20E-05
20160926,2.00E-05
20160927,2.43E-05
20160928,2.15E-05
20160929,5.10E-05
20160930,2.70E-05
20161003,2.38E-05
20161004,3.83E-05
20161005,1.11E-05
20161006,1.65E-05
20161007,2.76E-05
20161010,8.96E-06
20161011,2.96E-05
20161012,2.04E-05
20161013,3.02E-05
20161014,2.66E-05
20161017,1.98E-05
20161018,1.25E-05
20161019,6.34E-06
20161020,2.95E-05
20161021,1.86E-05
20161024,9.22E-06
20161025,1.14E-05
20161026,2.25E-05
20161027,2.04E-05
20161028,5.10E-05
20161031,1.43E-05
20161101,3.59E-05
20161102,4.13E-05
20161103,2.27E-05
20161104,2.99E-05
20161107,2.47E-05
20161108,2.44E-05
20161109,0.000125255
20161110,9.63E-05
20161111,3.89E-05
20161114,3.77E-05
20161115,1.33E-05
20161116,1.40E-05
20161117,1.05E-05
20161118,9.10E-06
20161121,7.82E-06
20161122,7.33E-06
20161123,7.74E-06
20161124,
20161125,2.49E-06
20161128,1.11E-05
20161129,8.78E-06
20161130,1.75E-05
20161201,2.47E-05
20161202,1.24E-05
20161205,1.07E-05
20161206,8.36E-06
20161207,1.64E-05
20161208,1.85E-05
20161209,7.95E-06
20161212,1.13E-05
20161213,1.42E-05
20161214,6.30E-05
20161215,2.65E-05
20161216,1.79E-05
20161219,1.17E-05
20161220,7.35E-06
20161221,4.96E-06
20161222,7.27E-06
20161223,2.33E-06
20161226,
20161227,4.38E-06
20161228,1.20E-05
20161229,9.89E-06
20161230,1.89E-05
20170102,
20170103,2.60E-05
20170104,1.14E-05
20170105,1.17E-05
20170106,1.53E-05
20170109,9.10E-06
20170110,1.13E-05
20170111,3.34E-05
20170112,2.10E-05
20170113,9.38E-06
20170116,
20170117,1.31E-05
20170118,1.18E-05
20170119,1.48E-05
20170120,2.45E-05
20170123,1.46E-05
20170124,7.86E-06
20170125,6.88E-06
20170126,9.88E-06
20170127,6.36E-06
20170130,1.69E-05
20170131,1.57E-05
20170201,2.06E-05
20170202,1.52E-05
20170203,8.83E-06
20170206,8.47E-06
20170207,8.19E-06
20170208,1.09E-05
20170209,6.50E-06
20170210,5.26E-06
20170213,5.03E-06
20170214,1.10E-05
20170215,8.54E-06
20170216,1.57E-05
20170217,7.80E-06
20170220,
20170221,7.90E-06
20170222,8.26E-06
20170223,1.04E-05
20170224,1.11E-05
20170227,7.40E-06
20170228,7.76E-06
20170301,1.16E-05
20170302,1.24E-05
20170303,1.22E-05
20170306,8.54E-06
20170307,9.18E-06
20170308,1.40E-05
20170309,1.34E-05
20170310,1.58E-05
20170313,6.22E-06
20170314,1.37E-05
20170315,1.82E-05
20170316,1.17E-05
20170317,6.25E-06
20170320,9.11E-06
20170321,4.30E-05
20170322,3.07E-05
20170323,2.54E-05
20170324,3.02E-05
20170327,2.99E-05
20170328,2.18E-05
20170329,1.29E-05
20170330,1.01E-05
20170331,1.10E-05
20170403,2.45E-05
20170404,1.27E-05
20170405,3.05E-05
20170406,2.58E-05
20170407,2.05E-05
20170410,1.99E-05
20170411,3.46E-05
20170412,2.43E-05
20170413,2.06E-05
20170414,
20170417,1.00E-05
20170418,1.88E-05
20170419,1.54E-05
20170420,1.40E-05
20170421,1.47E-05
20170424,1.08E-05
20170425,7.09E-06
20170426,1.92E-05
20170427,8.63E-06
20170428,7.21E-06
20170501,8.64E-06
20170502,6.23E-06
20170503,1.00E-05
20170504,1.39E-05
20170505,7.11E-06
20170508,5.57E-06
20170509,7.51E-06
20170510,5.47E-06
20170511,1.30E-05
20170512,6.00E-06
20170515,4.59E-06
20170516,7.11E-06
20170517,3.09E-05
20170518,3.73E-05
20170519,1.35E-05
20170522,6.65E-06
20170523,6.31E-06
20170524,6.16E-06
20170525,9.42E-06
20170526,3.81E-06
20170529,
20170530,4.81E-06
20170531,1.41E-05
20170601,7.74E-06
20170602,7.25E-06
20170605,4.39E-06
20170606,8.80E-06
20170607,1.05E-05
20170608,1.50E-05
20170609,3.16E-05
20170612,1.81E-05
20170613,8.60E-06
20170614,2.20E-05
20170615,1.65E-05
20170616,1.15E-05
20170619,6.12E-06
20170620,9.62E-06
20170621,1.16E-05
20170622,7.53E-06
20170623,7.23E-06
20170626,1.30E-05
20170627,1.95E-05
20170628,1.16E-05
20170629,4.75E-05
20170630,1.32E-05
20170703,9.44E-06
20170704,
20170705,1.36E-05
20170706,1.79E-05
20170707,1.04E-05
20170710,6.45E-06
20170711,1.72E-05
20170712,9.37E-06
20170713,6.48E-06
20170714,5.08E-06
20170717,4.43E-06
20170718,7.72E-06
20170719,3.61E-06
20170720,9.45E-06
20170721,5.63E-06
20170724,3.29E-06
20170725,4.26E-06
20170726,4.75E-06
20170727,2.37E-05
20170728,7.83E-06
20170731,6.97E-06
20170801,5.81E-06
20170802,9.89E-06
20170803,7.20E-06
20170804,6.76E-06
20170807,1.90E-06
20170808,1.18E-05
20170809,1.63E-05
20170810,2.95E-05
20170811,1.76E-05
20170814,7.87E-06
20170815,8.27E-06
20170816,1.01E-05
20170817,3.03E-05
20170818,2.99E-05
20170821,1.57E-05
20170822,7.96E-06
20170823,1.11E-05
20170824,1.92E-05
20170825,1.35E-05
20170828,7.81E-06
20170829,1.37E-05
20170830,7.97E-06
20170831,8.38E-06
20170901,4.89E-06
20170904,
20170905,2.76E-05
20170906,1.13E-05
20170907,1.11E-05
20170908,7.65E-06
20170911,5.35E-06
20170912,5.28E-06
20170913,4.13E-06
20170914,4.00E-06
20170915,3.46E-06
20170918,4.87E-06
20170919,4.11E-06
20170920,1.29E-05
20170921,7.08E-06
20170922,4.22E-06
20170925,1.27E-05
20170926,7.68E-06
20170927,8.99E-06
20170928,6.14E-06
20170929,4.49E-06
20171002,5.14E-06
20171003,2.94E-06
20171004,4.40E-06
20171005,3.68E-06
20171006,4.55E-06
20171009,3.61E-06
20171010,7.64E-06
20171011,3.60E-06
20171012,4.16E-06
20171013,3.49E-06
20171016,4.19E-06
20171017,2.56E-06
20171018,2.71E-06
20171019,8.59E-06
20171020,3.69E-06
20171023,6.11E-06
20171024,5.63E-06
20171025,1.68E-05
20171026,9.89E-06
20171027,9.71E-06
20171030,8.88E-06
20171031,3.87E-06
20171101,9.49E-06
20171102,1.41E-05
20171103,5.55E-06
20171106,3.71E-06
20171107,8.67E-06
20171108,4.94E-06
20171109,2.68E-05
20171110,7.72E-06
20171113,5.34E-06
20171114,1.47E-05
20171115,1.74E-05
20171116,6.58E-06
20171117,7.02E-06
20171120,4.15E-06
20171121,3.44E-06
20171122,3.23E-06
20171123,
20171124,1.41E-06
20171127,3.82E-06
20171128,9.78E-06
20171129,1.70E-05
20171130,2.05E-05
20171201,0.000130119
20171204,2.31E-05
20171205,
